ID_Ventas;ID_Canal;ID_Provincia;ID_Ciudad;ID_Empresa;ID_Vendedor;ID_Comprador;ID_Titular;ID_Voucher;Fecha_de_Emisión;ID_Origen;ID_Destino;ID_Producto;ID_Tipo_de_Producto;Inicio_Viaje;Fin_Viaje;ID_Forma_de_Pago
265;13;4;13;1;11;1074;3;105884;5/3/2014;14;1002;102;3;19/3/2014;4/4/2014;9
266;13;4;9;1;155;4414;3;105909;5/3/2014;14;1000;303;3;16/3/2014;24/4/2014;1
267;3;5;15;15;217;255;2;105926;5/3/2014;26;1000;200;3;7/3/2014;14/3/2014;1
268;13;4;9;1;63;4245;4;105939;5/3/2014;14;1002;200;3;8/3/2014;15/3/2014;1
269;13;4;13;1;11;2052;3;106093;7/3/2014;14;1004;103;3;11/3/2014;19/3/2014;14
270;13;4;13;1;11;2443;3;106165;7/3/2014;14;1000;200;3;10/3/2014;20/3/2014;14
271;3;5;15;15;217;978;3;106178;7/3/2014;26;1000;200;3;1/4/2014;5/4/2014;1
272;3;5;15;15;217;3975;3;106182;7/3/2014;26;1001;400;3;25/3/2014;27/4/2014;1
273;3;5;15;15;217;5263;4;106237;7/3/2014;26;1000;200;3;9/3/2014;18/3/2014;1
274;13;4;9;1;63;2585;3;106241;7/3/2014;14;1000;200;3;25/3/2014;4/4/2014;1
275;3;5;15;15;217;3103;4;106254;7/3/2014;26;1002;200;3;10/3/2014;20/3/2014;1
276;3;5;15;15;217;255;2;106271;7/3/2014;26;1000;200;3;11/3/2014;19/3/2014;1
277;3;5;15;15;217;255;2;106284;7/3/2014;26;1000;200;3;11/3/2014;19/3/2014;1
278;3;5;15;15;217;4194;3;106309;8/3/2014;26;1000;200;3;9/3/2014;20/3/2014;1
279;12;4;9;1;11;2028;3;106386;10/3/2014;14;1000;200;3;15/3/2014;24/3/2014;12
280;13;4;13;1;11;4418;3;106415;10/3/2014;14;1000;102;3;3/4/2014;4/4/2014;9
281;13;4;9;1;41;3325;4;106432;11/3/2014;14;1000;200;3;28/4/2014;13/5/2014;1
282;3;5;15;15;217;2147;2;106458;11/3/2014;26;1000;200;3;14/3/2014;21/3/2014;1
283;3;5;15;15;217;255;1;106521;11/3/2014;26;1000;200;3;14/3/2014;21/3/2014;1
284;3;5;15;15;217;5703;2;106534;11/3/2014;26;1000;200;3;14/3/2014;21/3/2014;1
285;13;4;9;1;276;2667;3;106577;12/3/2014;19;1000;400;3;14/4/2014;22/4/2014;1
286;13;4;9;1;24;4877;4;106594;12/3/2014;14;1002;200;3;23/5/2014;31/5/2014;1
287;13;4;9;1;24;4654;4;106606;12/3/2014;14;1001;400;3;30/3/2014;19/4/2014;1
288;3;5;15;15;217;3528;3;106619;12/3/2014;26;1002;200;3;14/3/2014;6/4/2014;1
289;3;5;15;15;217;2558;4;106653;12/3/2014;26;1000;200;3;19/3/2014;28/3/2014;1
290;13;4;9;1;80;192;4;106666;12/3/2014;14;1001;400;3;30/4/2014;17/5/2014;1
291;3;5;15;15;217;1458;4;106679;12/3/2014;26;1000;200;3;14/3/2014;21/3/2014;1
292;3;5;15;15;217;5383;4;106683;13/3/2014;26;1000;200;3;19/3/2014;30/3/2014;1
293;13;4;9;1;303;5110;3;106738;13/3/2014;14;1004;200;3;15/3/2014;26/3/2014;1
294;13;4;9;1;226;1848;3;106755;13/3/2014;16;1002;200;3;30/3/2014;7/4/2014;1
295;12;4;9;1;11;1886;3;106798;14/3/2014;30;1004;200;3;19/3/2014;3/4/2014;9
296;3;5;15;15;217;851;1;106861;14/3/2014;26;1004;200;3;17/3/2014;25/3/2014;1
297;13;4;9;1;236;4395;3;106874;14/3/2014;14;1002;303;3;20/3/2014;1/4/2014;1
298;3;5;15;15;217;4536;4;106959;14/3/2014;26;1002;200;3;17/3/2014;25/3/2014;1
299;13;4;9;1;85;1746;4;106993;14/3/2014;16;1000;200;3;4/4/2014;13/4/2014;1
300;13;4;13;1;11;4702;3;107019;14/3/2014;14;1000;303;3;17/3/2014;2/4/2014;8
301;3;5;15;15;217;255;1;107023;14/3/2014;26;1004;200;3;24/3/2014;31/3/2014;1
302;3;5;15;15;217;217;3;107036;14/3/2014;26;1000;200;3;16/3/2014;26/3/2014;1
303;3;10;31;34;217;255;2;107053;17/3/2014;34;1002;200;3;28/3/2014;15/4/2014;1
304;13;4;9;1;238;3276;4;107066;17/3/2014;14;1002;402;1;22/3/2014;20/4/2014;1
305;13;4;9;1;18;996;1;107108;17/3/2014;14;1002;200;3;21/3/2014;14/4/2014;1
306;3;5;15;15;217;2020;4;107112;17/3/2014;26;1002;200;3;26/3/2014;7/4/2014;1
307;3;5;15;15;217;2128;4;107138;18/3/2014;26;1000;200;3;19/3/2014;28/3/2014;1
308;13;4;9;1;286;3010;3;107168;18/3/2014;16;1001;403;3;17/5/2014;31/5/2014;1
309;12;4;9;1;11;2527;4;107185;18/3/2014;26;1000;200;3;24/3/2014;31/3/2014;12
310;3;5;15;15;217;1114;4;107201;18/3/2014;26;1000;200;3;19/3/2014;27/3/2014;1
311;13;4;9;1;18;3164;1;107214;18/3/2014;14;1002;200;3;21/3/2014;28/3/2014;1
312;12;4;9;1;11;4492;3;107571;19/3/2014;14;1001;400;3;4/4/2014;20/4/2014;7
313;3;5;15;15;217;4848;3;107639;19/3/2014;26;1002;200;3;4/4/2014;14/4/2014;1
314;3;5;15;15;217;255;1;107643;19/3/2014;26;1000;200;3;21/3/2014;28/3/2014;1
315;3;5;15;15;217;3220;3;107669;19/3/2014;26;1002;200;3;4/4/2014;14/4/2014;1
316;13;4;9;1;224;5133;4;107673;19/3/2014;16;1001;403;3;22/3/2014;10/4/2014;1
317;13;4;9;1;329;2848;3;107702;19/3/2014;14;1002;403;3;11/5/2014;16/5/2014;1
318;12;4;9;1;11;590;3;107715;19/3/2014;16;1002;200;3;23/3/2014;29/3/2014;12
319;13;4;9;1;18;1631;4;107728;19/3/2014;14;1002;102;3;21/3/2014;28/3/2014;1
320;12;4;9;1;11;1253;4;108349;19/3/2014;14;1000;200;3;23/3/2014;6/4/2014;12
321;13;4;13;1;11;2309;3;108722;20/3/2014;14;1002;102;3;12/5/2014;4/6/2014;11
322;13;4;9;1;146;1085;3;108748;20/3/2014;14;1004;200;3;1/8/2014;17/8/2014;1
323;13;4;9;1;63;5042;3;108752;20/3/2014;14;1003;400;3;20/7/2014;20/8/2014;1
324;12;4;7;2;40;1403;1;108765;20/3/2014;63;1000;200;3;25/3/2014;5/4/2014;14
325;3;5;15;15;217;2692;3;108854;20/3/2014;26;1001;400;3;22/3/2014;9/4/2014;1
326;3;5;15;15;217;1159;4;108884;20/3/2014;26;1000;200;3;22/3/2014;30/3/2014;1
327;13;4;9;1;228;187;1;108909;21/3/2014;14;1000;303;3;22/3/2014;3/4/2014;1
328;3;5;15;15;217;670;3;108913;21/3/2014;26;1001;400;3;10/4/2014;30/4/2014;1
329;3;5;15;15;217;321;4;108926;21/3/2014;26;1000;200;3;25/3/2014;1/4/2014;1
330;13;4;9;1;332;2110;3;109029;21/3/2014;16;1002;200;3;31/3/2014;10/4/2014;1
331;13;4;9;1;332;4972;3;109033;21/3/2014;16;1002;200;3;31/3/2014;10/4/2014;1
332;3;5;15;15;217;3068;4;109059;23/3/2014;26;1000;200;3;23/3/2014;28/3/2014;1
333;12;4;7;2;142;623;3;109118;25/3/2014;16;1001;102;3;25/4/2014;13/5/2014;14
334;3;5;15;15;217;5228;4;109178;26/3/2014;26;1000;102;3;2/4/2014;17/4/2014;1
335;3;5;15;15;217;430;2;109182;26/3/2014;26;1000;200;3;30/3/2014;6/4/2014;1
336;3;5;15;15;217;3286;4;109195;26/3/2014;26;1004;400;3;25/4/2014;6/5/2014;1
337;12;4;7;2;90;5321;1;109211;26/3/2014;43;1000;200;3;26/3/2014;31/3/2014;14
338;13;4;13;1;11;4198;3;109237;26/3/2014;14;1001;400;3;29/3/2014;15/4/2014;12
339;3;5;15;15;217;1359;4;109267;27/3/2014;26;1000;200;3;31/3/2014;8/4/2014;1
340;13;4;9;1;18;3753;3;109309;27/3/2014;14;1001;400;3;15/5/2014;6/6/2014;1
341;13;4;9;1;303;3045;3;109369;27/3/2014;14;1002;200;3;5/4/2014;15/4/2014;1
342;13;4;9;1;18;2124;3;109386;27/3/2014;14;1002;200;3;31/3/2014;10/4/2014;1
343;13;4;9;1;18;2763;3;109399;27/3/2014;14;1001;400;3;17/5/2014;28/5/2014;1
344;3;5;15;15;217;2489;4;109415;27/3/2014;26;1000;200;3;8/4/2014;17/4/2014;1
345;12;4;9;1;11;4405;3;109428;27/3/2014;14;1000;200;3;29/3/2014;9/4/2014;12
346;12;4;7;2;88;2410;1;109432;28/3/2014;16;1001;400;3;10/4/2014;23/4/2014;14
347;13;4;9;1;24;734;4;109445;28/3/2014;14;1002;200;3;2/4/2014;15/4/2014;1
348;12;4;7;4;23;2194;3;109475;28/3/2014;26;1000;200;3;28/3/2014;5/4/2014;12
349;12;4;9;1;11;1134;4;109488;28/3/2014;43;1000;200;3;4/4/2014;14/4/2014;14
350;13;4;9;1;85;1427;3;109492;28/3/2014;14;1000;200;3;2/4/2014;9/4/2014;1
351;13;3;29;1;85;1106;3;109551;28/3/2014;16;1004;200;3;13/5/2014;22/5/2014;1
352;12;4;7;2;235;613;3;109564;28/3/2014;16;1000;102;3;29/3/2014;13/4/2014;8
353;3;5;15;15;217;3933;1;109594;29/3/2014;26;1000;200;3;1/4/2014;10/4/2014;1
354;13;4;9;1;217;5152;3;109619;29/3/2014;16;1001;102;3;29/3/2014;12/4/2014;14
355;12;4;9;1;11;2586;4;109623;29/3/2014;43;1004;200;3;26/5/2014;5/6/2014;14
356;12;4;9;1;11;3693;4;109636;30/3/2014;16;1000;200;3;30/4/2014;25/5/2014;8
357;12;4;7;4;162;287;1;109679;31/3/2014;26;1002;200;3;14/6/2014;5/7/2014;11
358;13;4;13;1;11;5004;1;110005;31/3/2014;14;1002;102;3;1/4/2014;16/4/2014;11
359;3;5;15;15;217;3906;3;110018;31/3/2014;26;1001;200;3;7/4/2014;30/4/2014;1
360;13;4;9;1;16;713;3;110022;31/3/2014;14;1001;303;3;5/4/2014;11/4/2014;1
361;3;5;15;15;217;3539;3;110184;1/4/2014;26;1000;102;3;1/4/2014;7/4/2014;1
362;12;4;7;2;235;4950;3;110209;1/4/2014;16;1004;200;3;5/4/2014;13/4/2014;12
363;13;4;9;1;226;2902;4;110226;1/4/2014;16;1004;200;3;5/4/2014;15/4/2014;1
364;12;4;9;1;11;911;3;110239;1/4/2014;16;1004;200;3;20/4/2014;4/5/2014;12
365;3;5;15;15;217;1656;4;110256;1/4/2014;26;1000;200;3;8/4/2014;15/4/2014;1
366;12;4;7;2;51;487;4;110273;1/4/2014;14;1001;403;3;3/4/2014;17/4/2014;12
367;13;4;9;1;16;5241;4;110332;1/4/2014;14;1002;403;3;10/4/2014;22/4/2014;1
368;12;4;9;1;11;4266;3;110345;1/4/2014;63;1001;403;3;12/4/2014;25/4/2014;11
369;12;4;9;1;11;4973;3;110375;1/4/2014;14;1004;200;3;8/4/2014;18/4/2014;14
370;12;4;9;1;11;1256;3;110421;2/4/2014;16;1001;400;3;2/6/2014;25/6/2014;8
371;12;4;7;2;187;3039;4;110434;3/4/2014;16;1003;400;3;24/4/2014;13/5/2014;8
372;13;4;9;1;266;1581;3;110447;3/4/2014;16;1000;200;3;17/4/2014;12/5/2014;1
373;13;4;13;1;11;1747;1;110451;3/4/2014;14;1002;200;3;10/4/2014;3/5/2014;13
374;3;5;15;15;217;2599;3;110506;3/4/2014;26;1000;102;3;24/4/2014;8/5/2014;1
375;13;4;9;1;63;1855;4;110549;3/4/2014;14;1003;400;3;4/4/2014;24/4/2014;1
376;13;4;9;1;184;695;4;110566;4/4/2014;16;1001;102;3;7/5/2014;25/5/2014;1
377;13;4;9;1;41;1849;3;110612;4/4/2014;14;1004;200;3;4/4/2014;14/4/2014;1
378;3;5;15;15;217;4172;4;110638;4/4/2014;26;1002;200;3;9/4/2014;16/4/2014;1
379;3;5;15;15;217;2612;3;110642;4/4/2014;26;1000;200;3;20/4/2014;30/4/2014;1
380;3;5;15;15;217;4724;3;110672;4/4/2014;26;1000;200;3;26/5/2014;31/5/2014;1
381;12;4;9;1;11;3432;1;110685;4/4/2014;16;1000;200;3;5/4/2014;14/4/2014;12
382;3;5;15;15;217;240;2;110698;5/4/2014;26;1002;200;3;8/4/2014;16/4/2014;1
383;13;4;13;1;11;5677;3;110816;7/4/2014;14;1002;102;3;12/4/2014;22/4/2014;6
384;13;4;13;1;11;3150;3;110829;7/4/2014;14;1002;200;3;9/4/2014;25/4/2014;11
385;13;4;9;1;11;1255;3;110833;7/4/2014;16;1001;400;3;20/4/2014;20/5/2014;1
386;13;4;13;1;11;2294;3;110846;7/4/2014;14;1002;102;3;16/4/2014;20/4/2014;12
387;13;4;9;1;296;4030;3;110859;7/4/2014;16;1003;400;3;15/5/2014;6/6/2014;1
388;13;4;13;1;11;15;3;111072;8/4/2014;16;1002;200;3;21/4/2014;30/4/2014;14
389;12;4;7;6;189;5545;3;111085;8/4/2014;14;1002;302;3;27/5/2014;11/6/2014;7
390;13;4;9;1;266;5047;4;111098;8/4/2014;16;1000;200;3;9/5/2014;19/5/2014;1
391;12;4;9;1;11;4584;4;111144;8/4/2014;27;1003;400;3;29/5/2014;21/6/2014;12
392;12;4;7;4;181;3713;3;111276;9/4/2014;26;1000;400;3;12/4/2014;20/4/2014;12
393;3;5;15;15;217;1918;4;111305;9/4/2014;26;1002;200;3;12/4/2014;19/4/2014;1
394;12;4;9;1;11;102;3;111348;9/4/2014;14;1000;200;3;11/4/2014;20/4/2014;14
395;13;4;9;1;85;420;3;111378;9/4/2014;14;1001;400;3;25/4/2014;11/5/2014;1
396;12;4;9;1;11;2454;3;111382;9/4/2014;14;1000;302;3;16/4/2014;23/4/2014;12
397;12;4;9;1;11;5431;4;111411;9/4/2014;26;1001;400;3;17/8/2014;10/9/2014;10
398;13;4;13;1;11;411;3;111484;11/4/2014;14;1000;200;3;2/5/2014;9/5/2014;13
399;12;4;9;1;11;1372;3;111543;12/4/2014;14;1000;302;3;12/4/2014;21/4/2014;10
400;13;4;9;1;146;5585;4;111599;14/4/2014;14;1001;400;3;16/8/2014;3/9/2014;1
401;12;4;9;1;11;1109;3;111602;14/4/2014;14;1000;200;3;18/4/2014;3/5/2014;6
402;3;5;15;15;217;5089;3;111675;14/4/2014;26;1002;200;3;16/4/2014;25/4/2014;1
403;12;4;7;4;89;3558;3;111688;14/4/2014;14;1001;102;3;17/4/2014;2/5/2014;14
404;13;4;13;1;11;3330;4;111704;14/4/2014;14;1002;200;3;27/4/2014;3/5/2014;9
405;13;4;9;1;12;1975;3;111721;14/4/2014;14;1001;400;3;14/5/2014;30/5/2014;1
406;3;5;15;15;217;3267;4;111764;15/4/2014;26;1004;200;3;15/4/2014;22/4/2014;1
407;13;4;13;1;11;2241;4;111777;15/4/2014;14;1001;403;3;3/8/2014;22/8/2014;11
408;3;5;15;15;217;1915;4;111781;15/4/2014;26;1000;200;3;15/4/2014;22/4/2014;1
409;3;5;15;15;217;3657;3;111794;15/4/2014;26;1002;200;3;20/4/2014;5/5/2014;1
410;12;4;7;4;89;4019;3;111853;15/4/2014;26;1001;400;3;20/5/2014;26/6/2014;6
411;12;4;9;1;11;5475;4;111896;15/4/2014;14;1004;200;3;21/4/2014;22/4/2014;12
412;3;5;15;15;217;2327;4;111908;15/4/2014;26;1004;200;3;17/4/2014;24/4/2014;1
413;13;4;9;1;266;2775;3;111938;16/4/2014;14;1001;400;3;18/7/2014;2/8/2014;1
414;13;4;9;1;85;2751;3;111942;16/4/2014;14;1001;400;3;25/7/2014;18/8/2014;1
415;13;4;9;1;16;2025;3;111968;16/4/2014;14;1000;403;3;18/4/2014;29/4/2014;1
416;12;4;9;1;11;5206;3;112002;16/4/2014;47;1000;200;3;17/4/2014;20/4/2014;13
417;3;5;15;15;217;3445;4;112032;16/4/2014;26;1000;200;3;16/4/2014;22/4/2014;1
418;13;4;9;1;63;4141;3;112075;17/4/2014;16;1001;400;3;24/4/2014;12/5/2014;1
419;13;4;9;1;63;2897;4;112177;17/4/2014;14;1002;200;3;27/4/2014;7/5/2014;1
420;13;4;9;1;63;2049;3;112338;21/4/2014;14;1001;400;3;1/6/2014;7/6/2014;1
421;13;4;9;1;16;2970;3;112372;21/4/2014;16;1002;303;3;28/4/2014;11/5/2014;1
422;3;5;15;15;217;2029;3;112444;21/4/2014;26;1002;200;3;6/5/2014;26/5/2014;1
423;13;4;9;1;63;5743;3;112593;22/4/2014;16;1003;400;3;5/5/2014;24/5/2014;1
424;1;4;9;57;63;2324;3;112635;22/4/2014;14;1000;302;3;23/4/2014;1/5/2014;1
425;12;4;7;2;20;5195;4;112652;22/4/2014;14;1002;102;3;30/4/2014;4/5/2014;12
426;13;4;13;1;11;1415;4;112682;22/4/2014;14;1002;303;3;24/4/2014;27/4/2014;12
427;12;4;9;1;11;4557;2;112767;23/4/2014;14;1000;200;3;24/4/2014;1/5/2014;13
428;13;4;13;1;11;2700;3;112771;23/4/2014;14;1002;400;3;13/5/2014;11/6/2014;1
429;13;4;9;1;11;3014;3;112784;23/4/2014;16;1001;400;3;5/5/2014;31/5/2014;1
430;13;4;13;1;11;1704;2;112809;23/4/2014;14;1000;102;3;3/5/2014;19/5/2014;12
431;12;4;7;2;346;3119;3;112843;24/4/2014;14;1002;102;3;25/4/2014;7/5/2014;12
432;3;5;15;15;217;1268;4;112856;24/4/2014;26;1001;400;3;22/5/2014;24/6/2014;1
433;3;5;15;15;217;4293;4;112873;24/4/2014;26;1001;400;3;4/5/2014;21/5/2014;1
434;3;5;15;15;217;5763;3;112886;24/4/2014;26;1000;200;3;5/5/2014;9/5/2014;1
435;3;5;15;15;217;4754;4;112899;24/4/2014;26;1001;400;3;29/4/2014;18/5/2014;1
436;3;5;15;15;217;5132;4;112902;24/4/2014;26;1000;200;3;29/4/2014;6/5/2014;1
437;13;4;9;1;85;3365;4;112962;25/4/2014;14;1001;400;3;26/7/2014;13/8/2014;1
438;13;4;9;1;50;2076;3;112975;25/4/2014;16;1002;303;3;29/4/2014;5/5/2014;1
439;13;4;9;1;18;158;4;112988;25/4/2014;14;1000;200;3;25/4/2014;4/5/2014;1
440;3;5;15;15;217;3858;3;113005;25/4/2014;26;1002;200;3;26/4/2014;6/5/2014;1
441;3;5;15;15;217;5575;4;113018;26/4/2014;26;1000;200;3;29/4/2014;6/5/2014;1
442;13;20;42;1;18;1059;1;113065;28/4/2014;14;1002;200;3;30/4/2014;10/5/2014;1
443;13;20;42;1;18;3699;2;113078;28/4/2014;63;1000;200;3;3/5/2014;12/5/2014;1
444;13;20;42;1;18;2339;4;113107;28/4/2014;63;1002;200;3;26/5/2014;10/6/2014;1
445;13;20;42;1;18;4091;4;113111;28/4/2014;63;1002;200;3;31/5/2014;16/6/2014;1
446;13;20;42;1;18;5696;4;113154;28/4/2014;63;1000;200;3;22/6/2014;1/7/2014;1
447;12;4;7;2;122;1836;3;113167;28/4/2014;16;1000;200;3;30/5/2014;15/6/2014;12
448;13;20;42;1;18;1750;4;113184;28/4/2014;63;1000;200;3;20/10/2014;31/10/2014;1
449;1;4;9;10;18;5701;3;113209;28/4/2014;16;1000;103;3;5/5/2014;20/5/2014;1
450;1;4;9;10;18;1135;3;113213;28/4/2014;16;1000;103;3;5/5/2014;20/5/2014;1
451;3;5;15;15;217;3395;2;113226;28/4/2014;26;1001;400;3;8/5/2014;23/5/2014;1
452;3;5;15;15;217;5524;3;113239;28/4/2014;26;1000;102;3;2/6/2014;20/6/2014;1
453;13;4;13;1;320;4582;3;113286;29/4/2014;14;1001;400;3;12/5/2014;28/5/2014;14
454;13;4;9;1;320;2846;4;113299;29/4/2014;16;1000;303;3;7/5/2014;19/5/2014;1
455;3;5;15;15;217;821;3;113332;29/4/2014;26;1001;400;3;15/5/2014;7/6/2014;1
456;13;4;9;1;87;1230;3;113345;29/4/2014;57;1002;403;3;12/5/2014;28/5/2014;1
457;3;5;15;15;217;255;2;113358;29/4/2014;26;1002;200;3;21/5/2014;2/6/2014;1
458;3;5;15;15;217;4276;4;113392;29/4/2014;26;1001;400;3;7/5/2014;28/5/2014;1
459;13;4;13;1;320;3718;3;113404;30/4/2014;14;1001;400;3;6/5/2014;17/5/2014;13
460;3;5;15;15;217;286;4;113417;30/4/2014;26;1001;400;3;8/6/2014;5/7/2014;1
461;13;4;9;1;320;5158;3;113434;30/4/2014;14;1002;303;3;14/5/2014;2/6/2014;8
462;13;4;9;1;320;4088;3;113447;30/4/2014;14;1001;403;3;7/6/2014;4/7/2014;1
463;13;4;9;1;320;117;3;113494;30/4/2014;14;1000;400;3;16/6/2014;17/8/2014;10
464;13;4;9;1;18;4486;4;113553;1/5/2014;16;1002;200;3;1/5/2014;12/5/2014;1
465;3;5;15;15;217;2625;3;113566;1/5/2014;26;1002;200;3;2/5/2014;31/5/2014;1
466;12;4;9;1;320;3145;4;113583;2/5/2014;26;1004;200;3;5/5/2014;12/5/2014;11
467;12;4;7;2;118;1846;3;113803;5/5/2014;14;1000;102;3;13/5/2014;21/5/2014;12
468;12;4;7;2;261;3798;3;113965;7/5/2014;63;1000;200;3;17/5/2014;25/5/2014;8
469;3;5;15;15;217;3545;3;113982;7/5/2014;26;1000;200;3;9/5/2014;19/5/2014;1
470;13;4;9;1;19;3175;3;113995;7/5/2014;16;1001;400;3;16/5/2014;2/6/2014;1
471;3;4;9;23;19;255;3;114012;7/5/2014;16;1002;102;3;9/5/2014;16/5/2014;1
472;3;4;9;23;19;255;4;114025;7/5/2014;16;1002;102;3;9/5/2014;16/5/2014;1
473;3;4;9;23;19;255;3;114072;7/5/2014;14;1002;102;3;10/5/2014;22/5/2014;1
474;3;4;9;23;19;255;4;114085;7/5/2014;14;1002;102;3;10/5/2014;23/5/2014;1
475;13;4;9;1;24;1542;3;114098;7/5/2014;14;1002;200;3;7/6/2014;14/6/2014;1
476;3;5;15;15;217;3335;1;114114;8/5/2014;26;1000;200;3;15/5/2014;23/5/2014;1
477;13;4;9;1;19;223;3;114157;8/5/2014;14;1002;303;3;11/5/2014;25/5/2014;1
478;12;4;7;2;55;202;4;114174;8/5/2014;14;1001;400;3;12/5/2014;29/5/2014;13
479;13;4;9;1;12;4966;4;114216;9/5/2014;16;1001;400;3;25/5/2014;22/6/2014;1
480;12;4;9;1;320;3240;3;114276;9/5/2014;14;1002;200;3;7/6/2014;18/6/2014;8
481;13;4;9;1;329;2608;3;114599;9/5/2014;14;1001;403;3;11/5/2014;16/5/2014;1
482;13;4;9;1;85;4935;4;114615;9/5/2014;14;1002;102;3;10/5/2014;25/5/2014;1
483;13;4;9;1;85;2515;1;114645;12/5/2014;14;1001;403;3;29/5/2014;12/6/2014;1
484;12;4;7;2;55;5682;3;114688;12/5/2014;16;1001;403;3;2/6/2014;10/7/2014;14
485;13;4;13;1;320;5570;3;114747;12/5/2014;14;1001;400;3;31/5/2014;14/6/2014;12
486;13;4;9;1;113;4915;3;114853;13/5/2014;16;1002;303;3;13/5/2014;4/6/2014;1
487;3;5;15;15;217;1515;4;114938;14/5/2014;26;1000;200;3;2/6/2014;10/6/2014;1
488;13;4;9;1;217;1784;4;114942;14/5/2014;14;1001;400;3;19/7/2014;3/8/2014;1
489;13;4;9;1;18;4733;2;115002;15/5/2014;14;1000;200;3;18/7/2014;31/7/2014;1
490;13;4;9;1;217;3005;3;115062;15/5/2014;14;1001;400;3;21/5/2014;2/6/2014;6
491;12;4;7;2;318;5651;3;115092;15/5/2014;16;1003;400;3;17/5/2014;27/5/2014;14
492;13;4;13;1;320;2340;3;115117;16/5/2014;14;1001;400;3;28/6/2014;19/7/2014;8
493;13;4;13;1;320;4138;3;115121;16/5/2014;14;1001;403;3;28/6/2014;19/7/2014;8
494;3;5;15;15;217;651;3;115177;17/5/2014;26;1002;200;3;29/5/2014;8/6/2014;1
495;3;5;15;15;217;5613;3;115181;17/5/2014;26;1002;102;3;29/5/2014;8/6/2014;1
496;12;4;9;1;320;4705;3;115194;19/5/2014;14;1002;200;3;31/5/2014;15/6/2014;11
497;13;4;13;1;320;3122;3;115206;19/5/2014;14;1002;200;3;27/5/2014;2/6/2014;13
498;13;4;9;1;296;1887;3;115342;20/5/2014;14;1002;400;3;11/6/2014;27/6/2014;1
499;13;4;9;25;170;4201;3;115385;20/5/2014;14;1000;200;3;22/5/2014;26/5/2014;8
500;3;5;15;15;217;5308;3;115398;21/5/2014;26;1001;400;3;24/5/2014;13/6/2014;1
501;3;5;15;15;217;5312;3;115414;21/5/2014;26;1000;200;3;7/6/2014;13/6/2014;1
502;13;4;9;1;18;1813;1;115457;21/5/2014;14;1002;200;3;25/5/2014;3/6/2014;1
503;13;4;9;25;170;3162;3;115533;22/5/2014;16;1001;302;3;28/5/2014;1/7/2014;14
504;13;4;9;25;170;79;3;115559;22/5/2014;14;1001;400;3;31/5/2014;22/6/2014;13
505;13;4;9;1;155;4414;3;115589;23/5/2014;16;1000;303;3;26/5/2014;1/8/2014;1
506;12;4;7;2;222;5230;3;115618;23/5/2014;16;1001;102;3;13/6/2014;6/7/2014;11
507;13;4;9;1;24;3264;1;115622;23/5/2014;14;1002;200;3;15/6/2014;29/6/2014;1
508;13;20;42;1;24;3700;2;115707;23/5/2014;14;1000;200;3;4/7/2014;14/7/2014;1
509;13;4;13;1;320;2972;3;115754;26/5/2014;14;1002;200;3;30/5/2014;6/6/2014;12
510;13;4;9;1;266;1199;4;115767;26/5/2014;16;1001;400;3;6/10/2014;22/10/2014;1
511;3;5;15;15;217;4789;4;115771;26/5/2014;26;1000;200;3;27/5/2014;3/6/2014;1
512;13;4;9;1;85;3884;3;115856;27/5/2014;14;1003;400;3;1/9/2014;28/9/2014;1
513;13;4;9;1;188;4769;4;115886;27/5/2014;16;1000;200;3;27/5/2014;18/6/2014;1
514;12;4;7;7;239;3091;3;115915;27/5/2014;69;1000;102;3;29/5/2014;24/6/2014;14
515;3;5;15;15;217;230;4;116048;28/5/2014;26;1000;200;3;8/6/2014;24/6/2014;13
516;3;5;15;15;217;824;4;116052;28/5/2014;26;1001;400;3;16/6/2014;17/7/2014;1
517;3;5;15;15;217;294;3;116078;28/5/2014;26;1001;400;3;29/5/2014;13/6/2014;1
518;3;5;15;15;217;2329;2;116243;29/5/2014;26;1002;102;3;31/5/2014;12/6/2014;1
519;13;4;13;1;320;2484;3;116256;29/5/2014;14;1002;102;3;7/6/2014;22/6/2014;12
520;13;4;9;1;18;4867;4;116302;30/5/2014;14;1002;200;3;12/8/2014;22/8/2014;1
521;13;4;9;1;85;3100;3;116345;30/5/2014;14;1002;200;3;1/6/2014;6/6/2014;1
522;13;4;9;1;85;232;3;116358;30/5/2014;14;1001;400;3;15/7/2014;21/7/2014;1
523;13;4;13;1;320;2759;4;116375;30/5/2014;14;1001;400;3;3/7/2014;3/8/2014;14
524;13;20;42;1;320;2945;4;116392;30/5/2014;14;1002;200;3;8/7/2014;21/7/2014;1
525;3;5;15;15;217;5614;1;116421;30/5/2014;26;1002;200;3;7/7/2014;17/7/2014;1
526;13;4;13;1;320;4601;4;116506;2/6/2014;14;1001;303;3;7/6/2014;30/6/2014;6
527;12;4;7;6;256;4746;4;116519;2/6/2014;14;1000;200;3;3/6/2014;8/6/2014;6
528;13;4;9;1;256;2734;3;116523;2/6/2014;14;1001;400;3;6/6/2014;22/6/2014;1
529;13;4;9;1;256;1590;3;116596;3/6/2014;14;1000;103;3;6/6/2014;1/7/2014;1
530;13;4;13;1;320;184;3;116638;3/6/2014;14;1000;403;3;12/6/2014;3/7/2014;12
531;13;4;9;1;266;1658;4;116655;3/6/2014;14;1000;200;3;12/6/2014;6/7/2014;1
